ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Goodbye.DEVICE	Group	PleaseChoose.DEVICE	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Welcome.DEVICE	Block	BlockList	BlockList.Cycle	BlockList.Sample	InstructionsExpe.DEVICE	Procedure[Block]	Running[Block]	Trial	Bis.ACC	Bis.CRESP	Bis.DEVICE	Bis.DurationError	Bis.OnsetDelay	Bis.OnsetTime	Bis.OnsetToOnsetTime	Bis.RESP	Bis.RT	Bis.RTTime	Break.DEVICE	Break.FirstFrameTime	Break.FrameRate	Break.FramesDisplayed	Break.FramesDropped	CorrectAnswer	Determiner	Fixation.DEVICE	Fixation.DurationError	Fixation.OnsetDelay	Fixation.OnsetTime	Fixation.OnsetToOnsetTime	Fixation.RESP	Fixation.RT	Fixation.RTTime	Image	Image_red	Item_type	Procedure[Trial]	QSound	Running[Trial]	Sound	Stimulus.DEVICE	TrainingList	TrainingList.Cycle	TrainingList.Sample	TrialList1	TrialList1.Cycle	TrialList1.Sample	TrialList2	TrialList2.Cycle	TrialList2.Sample
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	2	1	2	Mouse	-999999	19	136442	0	2	1507	137949		0	0	0	0	2	?	Mouse	-999999	48	124093	0	1	2708	126801	camión	camión_400	Practice	TrialProc	prac.camion.bomberos	TrainingList	camion	Mouse	2	1	2						
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	3	1	1	Mouse	-999999	15	146441	0	1	1380	147821		0	0	0	0	1	?	Mouse	-999999	60	138009	0	1	1012	139021	pato.blanco	pato.blanco_400	Practice	TrialProc	prac.pato.blanco	TrainingList	pato	Mouse	3	1	3						
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	4	1	1,2	Mouse	-999999	21	156757	0	2	2168	158925		0	0	0	0	1,2	?	Mouse	-999999	37	147858	0	1	415	148273	cuchara	cuchara_400	Practice	TrialProc	prac.cuchara.madera	TrainingList	cuchara	Mouse	4	1	4						
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	5	1	1	Mouse	-999999	16	179089	0	1	3733	182822		0	0	0	0	1	prop.name	Mouse	-999999	45	163890	0	1	5483	169373	2.Virgen_Blanca	2.Virgen_Blanca_400	filler	TrialProc	fill.Virgen..Blanca	TrialList1	virgen_blanca	Mouse				34	1	1			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	6	1	1	Mouse	-999999	24	192738	0	1	2683	195421		0	0	0	0	1	generic	Mouse	-999999	50	182872	0	1	445	183317	2.perro.sin.cola	2.perro.sin.cola_400	critical	TrialProc	gen.perros..cola	TrialList1	perro	Mouse				2	1	2			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	7	1	2	Mouse	-999999	21	204920	0	2	1329	206249		0	0	0	0	2	generic	Mouse	-999999	33	195454	0	1	791	196245	16.silla.plastico	16.silla.plastico_400	filler	TrialProc	fill.sillas.plastico	TrialList1	silla	Mouse				32	1	3			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	8	1	1	Mouse	-999999	23	215886	0	1	2407	218293		0	0	0	0	1	prop.name	Mouse	-999999	38	206287	0	1	1766	208053	3.Celedon	3.Celedon_400	filler	TrialProc	fill.Celedon	TrialList1	celedon	Mouse				35	1	4			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	9	1	2	Mouse	-999999	15	226935	0	2	2434	229369		0	0	0	0	2	generic	Mouse	-999999	43	218336	0	1	437	218773	7.mesa.verde	7.mesa.verde_400	filler	TrialProc	fill.mesas.verdes	TrialList1	mesa	Mouse				23	1	5			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	10	1	1	Mouse	-999999	21	240234	0	1	2779	243013		0	0	0	0	1	generic	Mouse	-999999	33	229402	0	1	403	229805	1.gato.sin.bigotes	1.gato.sin.bigotes_400	critical	TrialProc	gen.gatos.bigotes	TrialList1	gato	Mouse				1	1	6			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	11	1	2	Mouse	-999999	20	253300	0	2	1333	254633		0	0	0	0	2	prop.name	Mouse	-999999	38	243051	0	1	1894	244945	12.olentzero	12.olentzero_400	filler	TrialProc	fill.Olentzero	TrialList1	olentzero	Mouse				44	1	7			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	12	1	1	Mouse	-999999	23	264433	0	1	2856	267289		0	0	0	0	1	generic	Mouse	-999999	50	254683	0	2	742	255425	7.tuskless-elephant	7.tuskless-elephant_400	critical	TrialProc	gen..elefantes.colmillos	TrialList1	elefante	Mouse				7	1	8			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	13	1	1	Mouse	-999999	12	278648	0	1	2701	281349		0	0	0	0	1	prop.name	Mouse	-999999	43	267332	0	1	1353	268685	6.Portaventura	6.Portaventura_400	filler	TrialProc	fill.Port.Aventura	TrialList1	portaventura	Mouse				38	1	9			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	14	1	1	Mouse	-999999	24	290047	0	1	2442	292489		0	0	0	0	1	prop.name	Mouse	-999999	49	281398	0	1	671	282069	4.peter_pan	4.peter_pan_400	filler	TrialProc	fill.Peter.Pan	TrialList1	peterpan	Mouse				36	1	10			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	15	1	2	Mouse	-999999	27	301313	0	2	2412	303725		0	0	0	0	2	prop.name	Mouse	-999999	42	292531	0	1	598	293129	9.alaves	9.alaves_400	filler	TrialProc	fill.Alaves	TrialList1	alaves	Mouse				41	1	11			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	16	1	1	Mouse	-999999	22	312729	0	1	2296	315025		0	0	0	0	1	prop.name	Mouse	-999999	38	303763	0	2	546	304309	5.ibaiondo.piscina	5.ibaiondo.piscina_400	filler	TrialProc	fill.Ibaiondo	TrialList1	ibaiondo	Mouse				37	1	12			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	17	1	2	Mouse	-999999	25	323478	0	2	2017	325495		0	0	0	0	2	prop.name	Mouse	-999999	37	315062	0	1	583	315645	14.Mickey	14.Mickey_400	filler	TrialProc	fill.Mickey	TrialList1	mickey	Mouse				46	1	13			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	18	1	2	Mouse	-999999	24	335127	0	2	3046	338173		0	0	0	0	2	prop.name	Mouse	-999999	32	325528	0	2	429	325957	11.winter-christmas-tree	11.winter-christmas-tree_400	filler	TrialProc	fill.Navidades	TrialList1	navidad	Mouse				43	1	14			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	19	1	1	Mouse	-999999	12	347260	0	1	1950	349210		0	0	0	0	1	generic	Mouse	-999999	38	338211	0	2	386	338597	6.man.no.teeth	6.man.no.teeth_400	critical	TrialProc	gen.personas.dientes	TrialList1	persona_dientes	Mouse				6	1	15			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	20	1	2	Mouse	-999999	26	359809	0	2	2988	362797		0	0	0	0	2	universal	Mouse	-999999	33	349243	0	1	674	349917	14.4_winged_chicken	14.4_winged_chicken_400	critical	TrialProc	uni.gallinas.alas	TrialList1	gallina	Mouse				14	1	16			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	21	1	2	Mouse	-999999	19	372808	0	2	2869	375677		0	0	0	0	2	universal	Mouse	-999999	45	362842	0	2	395	363237	16.vaca.blanca	16.vaca.blanca_400	critical	TrialProc	uni.vacas.manchas	TrialList1	vaca	Mouse				16	1	17			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	22	1	2	Mouse	-999999	17	385840	0	2	1385	387225		0	0	0	0	2	generic	Mouse	-999999	48	375725	0	2	376	376101	9.lechuga-morada	9.lechuga-morada_400	filler	TrialProc	fill.lechugas.moradas	TrialList1	lechuga	Mouse				25	1	18			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	23	1	2	Mouse	-999999	27	395540	0	2	2589	398129		0	0	0	0	2	prop.name	Mouse	-999999	48	387274	0	2	403	387677	13.Trump	13.Trump_400	filler	TrialProc	fill.Trump	TrialList1	trump	Mouse				45	1	19			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	24	1	2	Mouse	-999999	16	407322	0	2	2750	410072		0	0	0	0	2	universal	Mouse	-999999	44	398173	0	2	492	398665	12.black.sheep	12.black.sheep_400	critical	TrialProc	uni.ovejas.blancas	TrialList1	oveja	Mouse				12	1	20			
Generico_V2	5	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3473453862902</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-11T11:18:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-5-1	60.000	1.0.0.334	Mouse	1	Keyboard	-1171992745	Full	3.0.3.80	3.0.3.80	11-11-2019	11/11/2019 11:18:17	12:18:17	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	25	1	2	Mouse	-999999	28	418971	0	2	1217	420188		0	0	0	0	2	generic	Mouse	-999999	50	410122	0	2	451	410573	15.cama.redonda	15.cama.redonda_400	filler	TrialProc	fill.camas.redondas	TrialList1	cama	Mouse				31	1	21			
